inning,is_top_inning,score_diff,is_runner_on_first,is_runner_on_second,is_runner_on_third,outs,home_win_prob,weighted_avg_li,freq
5,0,-9,0,0,0,2,0.00432883009818203,0.0214946859814996,29
5,0,-10,0,1,0,0,0.00703132442441031,0.0968811901006786,7
5,0,-10,0,1,0,1,0.00463001784976414,0.0574531959908905,5
5,0,-10,0,1,0,2,0.00320986986046781,0.0338630620191026,5
5,0,-10,1,0,0,0,0.0064931825732314,0.0964765327402754,12
5,0,-10,1,0,0,1,0.00435143790553259,0.0566918475260084,15
5,0,-10,1,0,0,2,0.00305681622943202,0.0281542826846714,15
5,0,-10,1,0,1,0,0.0115723635201649,0.171388526632697,0
5,0,-10,1,0,1,1,0.00712354540545618,0.114789463426654,1
5,0,-10,1,0,1,2,0.00415428051868705,0.0695313409917301,5
4,1,9,0,0,1,0,0.983824105027436,0.183179738430211,1
4,1,9,0,0,1,1,0.988330204617825,0.125666244503005,1
4,1,9,0,0,1,2,0.992421946698975,0.0810092443084372,3
4,1,9,0,1,1,0,0.975293767951133,0.309734119944741,2
4,1,9,0,1,1,1,0.983326418402626,0.227087019217789,1
4,1,9,0,1,1,2,0.990126983961909,0.170303297869501,0
5,0,-10,0,0,1,0,0.00756847997389534,0.100441401655068,0
5,0,-10,0,0,1,1,0.00518095211903545,0.0624560574470446,1
5,0,-10,0,0,1,2,0.00326637924323312,0.0357894239268025,4
5,0,-10,0,1,1,0,0.0122692870935842,0.179948309730921,2
5,0,-10,0,1,1,1,0.00778376558777386,0.119839609813269,2
5,0,-10,0,1,1,2,0.00439887161017199,0.0804285289976467,1
4,1,9,0,0,0,0,0.990531364514907,0.0882494676878554,26
4,1,9,0,0,0,1,0.992698513646375,0.0508905092464586,16
4,1,9,0,0,0,2,0.993946036218416,0.0250421687677697,13
4,1,9,0,1,0,0,0.985104444724842,0.178332099957259,5
4,1,9,0,1,0,1,0.989652863487478,0.115915786114173,4
4,1,9,0,1,0,2,0.992572967303013,0.0760758686186303,2
4,1,8,1,0,0,0,0.977045768208077,0.292491598539913,6
4,1,8,1,0,0,1,0.983498193834398,0.189374861919666,8
4,1,8,1,0,0,2,0.987877857708598,0.105966213854864,10
4,1,8,1,1,0,0,0.964697474020896,0.506303771381828,1
4,1,8,1,1,0,1,0.976291294317125,0.354389014897741,1
4,1,8,1,1,0,2,0.984499312776262,0.235270955164132,7
4,1,8,1,1,1,0,0.944005220692864,0.792135216712012,1
4,1,8,1,1,1,1,0.962978531865019,0.61577005214865,1
4,1,8,1,1,1,2,0.977968872635954,0.493878150099954,1
4,1,8,0,1,0,2,0.987141084594435,0.131582212830274,2
4,1,8,0,1,1,0,0.959089903375096,0.479786452255216,0
4,1,8,0,1,1,1,0.971772362019601,0.367315308788919,1
4,1,8,0,1,1,2,0.983054110899838,0.288037080958197,0
4,1,8,1,0,1,0,0.96170417170574,0.465572398466022,1
4,1,8,1,0,1,1,0.974240452319374,0.353590119739343,1
4,1,8,1,0,1,2,0.98399480398283,0.247865090097207,1
4,1,7,1,1,1,0,0.912213751823756,1.15146051471996,0
4,1,7,1,1,1,1,0.940157614757752,0.936402934179164,1
4,1,7,1,1,1,2,0.96322145520031,0.784125949648299,2
4,1,8,0,0,1,0,0.972623626048023,0.291464200405333,1
4,1,8,0,0,1,1,0.979907596668404,0.208990782653594,2
4,1,8,0,0,1,2,0.986864477987526,0.140515290774581,3
4,1,8,0,1,0,0,0.974887568237719,0.285040811898238,2
4,1,8,0,1,0,1,0.982253505452755,0.192569296403903,1
4,1,5,1,1,0,0,0.86362047556606,1.51624578119286,10
4,1,5,1,1,0,1,0.899259863421093,1.18753094190172,18
4,1,5,1,1,0,2,0.926726044385238,0.872562452188843,19
4,1,6,0,0,0,0,0.954004234684337,0.346666616137373,112
4,1,6,0,0,0,1,0.962553945623961,0.215623416274973,74
4,1,6,0,0,0,2,0.967843745841135,0.115189472246005,59
4,1,8,0,0,0,0,0.983856870467444,0.145016211207056,31
4,1,8,0,0,0,1,0.987424353388007,0.0858530111203563,22
4,1,8,0,0,0,2,0.989529411997723,0.0435213734250694,18
4,1,5,1,0,1,0,0.851987630918795,1.35575262045735,3
4,1,5,1,0,1,1,0.890265136968855,1.16784539872745,8
4,1,5,1,0,1,2,0.924576307658809,0.92639528060555,4
4,1,5,1,1,1,0,0.804553925633942,2.09443209708838,1
4,1,5,1,1,1,1,0.85725844626778,1.88300050437143,6
4,1,5,1,1,1,2,0.905044241851334,1.732533873721,8
4,1,1,1,1,0,0,0.505106941965782,2.6664910651182,74
4,1,1,1,1,0,1,0.572877472251329,2.48733299703773,123
4,1,1,1,1,0,2,0.630647463030624,2.11790637876464,140
4,1,2,0,0,0,0,0.733536767421498,1.06810433675922,1030
4,1,2,0,0,0,1,0.760045614689988,0.742115825362267,740
4,1,2,0,0,0,2,0.778372863207201,0.44952735126226,585
4,1,1,1,0,0,0,0.577018040352415,1.99390025940476,320
4,1,1,1,0,0,1,0.621141071652166,1.58428545611804,398
4,1,1,1,0,0,2,0.658592178712761,1.11551592073781,372
4,1,1,1,0,1,0,0.469374076440621,2.15080168407235,25
4,1,1,1,0,1,1,0.541414603733611,2.52113023178336,60
4,1,1,1,0,1,2,0.623500660853202,2.29794026542513,65
4,1,1,1,1,1,0,0.409269616156399,2.8969335606251,15
4,1,1,1,1,1,1,0.493666983954105,3.37977121425344,36
4,1,1,1,1,1,2,0.589128522257763,3.82020171243355,32
4,1,-1,0,1,1,2,0.366359755185506,2.11003503105243,57
4,1,1,0,0,1,0,0.516311673411848,1.66253200059959,11
4,1,1,0,0,1,1,0.567455857407263,1.97306087192563,33
4,1,1,0,0,1,2,0.64144359138611,1.65632394507852,48
4,1,1,0,1,1,0,0.446537936447861,2.14065264151614,14
4,1,1,0,1,1,1,0.517041547948934,2.48377123121528,25
4,1,1,0,1,1,2,0.613884467017517,2.68197510717822,27
4,1,-1,0,0,0,0,0.374403827530913,0.910035923388316,1454
4,1,-1,0,0,0,1,0.397154484655056,0.670941066964551,1098
4,1,-1,0,0,0,2,0.413851822658601,0.440026520091101,864
4,1,-1,0,1,0,0,0.312334505020798,1.30098069370551,96
4,1,-1,0,1,0,1,0.354114355746126,1.2775017256519,154
4,1,-1,0,1,0,2,0.389626745823206,1.26289865711497,197
4,1,-1,0,1,1,0,0.23733901791725,1.49101956970725,21
4,1,-1,0,1,1,1,0.288442234157478,1.95401394019027,60
4,1,1,0,1,0,0,0.548629617094031,1.75789485059664,82
4,1,1,0,1,0,1,0.602076986635324,1.62067203490707,122
4,1,1,0,1,0,2,0.646239905734582,1.50625736123411,151
4,1,-2,1,1,0,0,0.198204002536228,1.45689183795972,53
4,1,-2,1,1,0,1,0.236784601956918,1.44903035132092,91
4,1,-2,1,1,0,2,0.270433150207235,1.29282041515798,129
4,1,-2,1,1,1,0,0.146650073794093,1.42951174968326,13
4,1,-2,1,1,1,1,0.191430173418413,1.92251236751845,37
4,1,-2,1,1,1,2,0.24739767571102,2.27414385216214,44
4,1,-1,0,0,1,0,0.283174146870038,1.21047363260511,18
4,1,-1,0,0,1,1,0.32258908858558,1.64467590853163,44
4,1,-1,0,0,1,2,0.385125095286416,1.402987304422,70
4,1,-2,0,1,1,0,0.161616024070739,1.11101739302467,8
4,1,-2,0,1,1,1,0.200093506094609,1.50916165808012,33
4,1,-2,0,1,1,2,0.260537743788279,1.62618677656649,40
4,1,-2,1,0,1,0,0.173149223297731,1.09418314265143,21
4,1,-2,1,0,1,1,0.213862803601219,1.55177980566297,47
4,1,-2,1,0,1,2,0.265367643076061,1.42223820026021,93
4,1,-3,1,1,1,0,0.0960102906116291,0.996481011434152,8
4,1,-3,1,1,1,1,0.127630588014639,1.37828252003564,22
4,1,-3,1,1,1,2,0.167873357011174,1.63902794084394,27
4,1,-2,0,0,1,0,0.195006404243126,0.916969244260428,3
4,1,-2,0,0,1,1,0.225222070933271,1.28781688057931,29
4,1,-2,0,0,1,2,0.274363877984333,1.1029100645957,72
4,1,-2,0,1,0,0,0.218291986272955,0.986967190650987,60
4,1,-2,0,1,0,1,0.250450611478002,0.98533907644479,130
4,1,-2,0,1,0,2,0.277991571218651,0.990160645260393,152
4,1,-2,1,0,0,0,0.23836554495823,1.16124968240059,205
4,1,-2,1,0,0,1,0.264279521872532,0.95821572042026,272
4,1,-2,1,0,0,2,0.287123741247279,0.705403105967039,333
4,1,-4,0,0,0,0,0.118625608653896,0.347956424222917,337
4,1,-4,0,0,0,1,0.127348393222989,0.261668021890226,254
4,1,-4,0,0,0,2,0.133877975388906,0.176049641710739,218
4,1,-2,0,0,0,0,0.266470984224428,0.701748003701193,927
4,1,-2,0,0,0,1,0.284034631740272,0.52168810198253,715
4,1,-2,0,0,0,2,0.29703241294849,0.345869510686364,594
4,1,-5,1,0,1,0,0.044918571291802,0.329229790041625,12
4,1,-5,1,0,1,1,0.057720622409472,0.508067198526963,19
4,1,-5,1,0,1,2,0.074694021304906,0.466072373782093,18
4,1,-5,1,1,1,0,0.0377091904585901,0.420238527401764,4
4,1,-5,1,1,1,1,0.0513394060477785,0.610977001649043,12
4,1,-5,1,1,1,2,0.0692504580266035,0.73320119440699,11
4,1,-5,0,1,1,0,0.0415112020569585,0.335989009411213,3
4,1,-5,0,1,1,1,0.0534034289249456,0.492054814598538,9
4,1,-5,0,1,1,2,0.0732754305057704,0.52797785377834,7
4,1,-5,1,0,0,0,0.066096920805674,0.370396982898633,41
4,1,-5,1,0,0,1,0.0743936410812462,0.310831473816971,66
4,1,-5,1,0,0,2,0.0818312632784416,0.233074269898075,76
4,1,-5,1,1,0,0,0.0535315311955229,0.451367269342537,13
4,1,-5,1,1,0,1,0.0657053251149934,0.462455260959523,20
4,1,-5,1,1,0,2,0.0764414031603887,0.421183110369727,38
4,1,-9,1,1,0,0,0.00862286714548618,0.0304173024747661,0
4,1,-9,1,1,0,1,0.00951923671558733,0.0353025854033141,5
4,1,-9,1,1,0,2,0.0103302509678445,0.0352208680073685,4
4,1,-9,1,0,1,0,0.00762158094130212,0.0217852975670901,2
4,1,-9,1,0,1,1,0.00853977057005365,0.0459012184853422,0
4,1,-9,1,0,1,2,0.0101281737268842,0.0407171296969477,2
4,1,-9,1,1,1,0,0.00758199875662538,0.0224726784750578,0
4,1,-9,1,1,1,1,0.00840290638735267,0.0482659623519327,1
4,1,-9,1,1,1,2,0.00986528385673875,0.0592798802003476,1
4,1,-9,0,0,1,0,0.00771082077584604,0.0219303265983472,0
4,1,-9,0,0,1,1,0.00847774402939975,0.0436271162353598,1
4,1,-9,0,0,1,2,0.0102021746370975,0.0380354075962394,1
4,1,-9,0,1,1,0,0.00764796183875644,0.0194105217864824,0
4,1,-9,0,1,1,1,0.00836863072995352,0.0432695108118018,0
4,1,-9,0,1,1,2,0.0101701100327307,0.0411745497136602,1
4,1,-9,1,0,0,0,0.00950509031157854,0.0280561751508905,4
4,1,-9,1,0,0,1,0.010152590688998,0.0252361901901038,4
4,1,-9,1,0,0,2,0.0107727433751863,0.0205251522549737,9
4,0,10,0,1,0,0,0.996443772534246,1.28219446155984e-15,1
4,0,10,0,1,0,1,0.996443772534246,3.61937866802085e-15,2
4,0,10,0,1,0,2,0.996443772534246,4.20321713043503e-15,9
4,0,10,0,1,1,0,0.996443772534246,2.67373046464086e-15,0
4,0,10,0,1,1,1,0.996443772534246,2.04088259378689e-15,0
4,0,10,0,1,1,2,0.996443772534246,2.41521197270888e-15,2
4,1,-9,0,1,0,0,0.00869137510630347,0.023364537119151,3
4,1,-9,0,1,0,1,0.00956635815756449,0.0266054904317567,4
4,1,-9,0,1,0,2,0.0103706221949759,0.0328499255735886,5
4,0,9,1,1,1,0,0.996084831392237,0.0134943189331844,0
4,0,9,1,1,1,1,0.995591895519194,0.0289825839103651,1
4,0,9,1,1,1,2,0.994713771979337,0.0355961845239005,4
4,0,10,0,0,0,0,0.996443772534246,2.48775545071361e-15,21
4,0,10,0,0,0,1,0.996443772534246,2.94802494986859e-15,19
4,0,10,0,0,0,2,0.996443772534246,6.10640082631434e-15,24
4,0,10,0,0,1,0,0.996443772534246,1.99790815756107e-15,0
4,0,10,0,0,1,1,0.996443772534246,1.06008463583551e-15,1
4,0,10,0,0,1,2,0.996443772534245,4.32522805591221e-15,0
4,0,9,0,1,1,0,0.996045222100933,0.0116555653095373,0
4,0,9,0,1,1,1,0.995612477251501,0.0259823313729752,1
4,0,9,0,1,1,2,0.994530730975008,0.0247243561279551,1
4,0,9,1,0,1,0,0.99606106321415,0.0130815627407689,0
4,0,9,1,0,1,1,0.995509711771763,0.0275626104093681,1
4,0,9,1,0,1,2,0.994555912747915,0.0244496860836695,3
4,0,9,1,1,0,0,0.995459814217611,0.0182648802249877,2
4,0,9,1,1,0,1,0.994921565211185,0.0211983786056938,4
4,0,9,1,1,0,2,0.994434570081011,0.021149309216635,6
4,0,9,0,1,0,0,0.995418676786051,0.0140298592338239,1
4,0,9,0,1,0,1,0.994893269885047,0.015975976057253,3
4,0,9,0,1,0,2,0.994410328101345,0.0197256136207073,4
4,0,9,1,0,0,0,0.994930059796628,0.0168470783734856,6
4,0,9,1,0,0,1,0.994541250932035,0.015153743220316,12
4,0,9,1,0,0,2,0.994168863717757,0.0123248748914445,12
4,0,9,0,0,0,0,0.994549727294341,0.0114584163945703,21
4,0,9,0,0,0,1,0.994257784819502,0.00937840315042473,17
4,0,9,0,0,0,2,0.99402026444356,0.00708693230157806,21
4,0,9,0,0,1,0,0.996007476776279,0.0131686492892009,0
4,0,9,0,0,1,1,0.995546957261785,0.0261970650836486,0
4,0,9,0,0,1,2,0.994511476928444,0.0228393745510562,3
4,0,6,1,1,1,0,0.986068297823967,0.167064294650998,0
4,0,6,1,1,1,1,0.980521422057734,0.256215534795739,9
4,0,6,1,1,1,2,0.972981006019812,0.310234396407364,10
4,0,7,0,0,0,0,0.983285067894942,0.0548580870340549,52
4,0,7,0,0,0,1,0.981905548773662,0.0422830177613774,52
4,0,7,0,0,0,2,0.980847186577271,0.0292708161850228,54
4,0,8,1,1,1,0,0.994747475715007,0.0407072324410889,0
4,0,8,1,1,1,1,0.993302735549386,0.072269574336676,2
4,0,8,1,1,1,2,0.991162190529553,0.0890309076740534,4
4,0,6,1,0,0,0,0.974384128193359,0.155683203423125,27
4,0,6,1,0,0,1,0.970888162655473,0.132105584387115,45
4,0,6,1,0,0,2,0.967719888953123,0.100232242324987,40
4,0,6,1,0,1,0,0.98338976210828,0.133548276156529,4
4,0,6,1,0,1,1,0.978060036639612,0.217177137726225,11
4,0,6,1,0,1,2,0.97077552210395,0.199398855616511,16
4,0,6,1,1,0,0,0.979597157438136,0.186260718440343,5
4,0,6,1,1,0,1,0.974517557232001,0.194423893332953,14
4,0,6,1,1,0,2,0.970004483355113,0.179523355443572,18
4,0,2,1,0,1,0,0.869506769369688,0.908621005582963,31
4,0,2,1,0,1,1,0.834962479950714,1.34104239158253,47
4,0,6,0,1,0,0,0.977437499901393,0.129295626629859,9
4,0,6,0,1,0,1,0.973020910663897,0.136352671482944,15
4,0,6,0,1,0,2,0.969142620889749,0.144273333272949,34
4,0,6,0,1,1,0,0.984747592016575,0.136499475779939,2
4,0,6,0,1,1,1,0.979855046699621,0.209788698281962,13
4,0,6,0,1,1,2,0.97133838134069,0.224551583655183,8
4,0,2,0,1,1,0,0.879027208482905,0.925858087222867,16
4,0,2,0,1,1,1,0.846638499149415,1.30172486624818,41
4,0,2,0,1,1,2,0.794291720399055,1.3999970550512,36
4,0,2,1,0,0,0,0.813355965205633,0.991588574457924,231
4,0,2,1,0,0,1,0.791188348825296,0.824584017840201,281
4,0,2,1,0,0,2,0.77149605233869,0.612387875268087,321
4,0,2,1,0,1,2,0.790310231892507,1.2295057267036,77
4,0,2,1,1,0,0,0.847338362486887,1.22729142319388,54
4,0,2,1,1,0,1,0.814551348045254,1.23730869586,89
4,0,2,1,1,0,2,0.785820262502505,1.11452389545909,120
4,0,2,0,1,0,0,0.831141754902669,0.836917342514054,77
4,0,2,0,1,0,1,0.803493447878371,0.848824733780992,134
4,0,2,0,1,0,2,0.779647233871062,0.865963321995202,159
4,0,0,0,0,1,0,0.667938171683827,1.43951317629983,14
4,0,0,0,0,1,1,0.621119651114169,1.95040406044336,60
4,0,0,0,0,1,2,0.546983130698931,1.66365477082734,94
4,0,0,0,1,0,0,0.633425893392503,1.54665054653322,126
4,0,0,0,1,0,1,0.583818039410783,1.51728433007152,176
4,0,0,0,1,0,2,0.541660888172576,1.49800426972938,241
4,0,0,0,1,1,0,0.722644016770621,1.77413430247777,28
4,0,0,0,1,1,1,0.661870819652072,2.31975014311444,51
4,0,0,0,1,1,2,0.56939541068531,2.50734511220488,45
4,0,2,0,0,1,0,0.851838711828756,0.779841636669422,4
4,0,2,0,0,1,1,0.82595944201789,1.12486323531419,31
4,0,2,0,0,1,2,0.782897083269269,0.966860475693611,64
4,0,-1,1,0,1,0,0.587361213494183,2.15080995776008,24
4,0,-1,1,0,1,1,0.513445220445659,2.64335124763301,45
4,0,-1,1,0,1,2,0.426927505697016,2.42058973240662,78
4,0,-1,1,1,0,0,0.548656634415862,2.71195894123245,94
4,0,-1,1,1,0,1,0.479010069746416,2.57631202887937,156
4,0,-1,1,1,0,2,0.419147885757045,2.22446038787203,150
4,0,-1,1,1,1,0,0.645413578876858,2.86363870877187,18
4,0,-1,1,1,1,1,0.560374539734394,3.46247561792236,43
4,0,-1,1,1,1,2,0.461643723638429,3.97893259093765,49
4,0,0,0,0,0,0,0.559763212049149,1.08068803139047,2127
4,0,0,0,0,0,1,0.532749387785556,0.796375107309905,1487
4,0,0,0,0,0,2,0.512932761216264,0.52181556097428,1142
4,0,-1,0,1,0,0,0.505944543236629,1.8043243576125,72
4,0,-1,0,1,0,1,0.450177465088361,1.69977667994234,129
4,0,-1,1,0,0,0,0.475118325858782,2.06580682611836,353
4,0,-1,1,0,0,1,0.429332551661309,1.66029037095276,433
4,0,-1,1,0,0,2,0.390012518545675,1.18446906554848,412
4,0,-1,0,0,0,0,0.424758823873995,1.21085269341193,1520
4,0,-1,0,0,0,1,0.394576670616215,0.875010354709101,1081
4,0,-1,0,0,0,2,0.372866781261282,0.557822426140938,803
4,0,-1,0,0,1,0,0.541198489649155,1.69541830077466,12
4,0,-1,0,0,1,1,0.488038213822328,2.10214282735879,26
4,0,-1,0,0,1,2,0.408869674612696,1.77711199332127,53
4,0,-1,0,1,0,2,0.403579328244681,1.61183039241957,160
4,0,-1,0,1,1,0,0.610833935931011,2.15181212746723,17
4,0,-1,0,1,1,1,0.538970702297856,2.5933680321492,32
4,0,-1,0,1,1,2,0.436897537781421,2.82001917496919,27
4,0,-4,1,1,1,0,0.312611656927262,2.81496425079123,4
4,0,-4,1,1,1,1,0.239328294555365,2.72619303775822,20
4,0,-4,1,1,1,2,0.168311209531795,2.68220320090846,17
4,0,-2,1,1,1,0,0.531142730799316,3.1623318591498,14
4,0,-2,1,1,1,1,0.441779937798171,3.51691307840873,27
4,0,-2,1,1,1,2,0.344562009400963,3.86513437447823,27
4,0,-4,1,1,0,0,0.229804974092846,2.18446826586222,18
4,0,-4,1,1,0,1,0.177595180710221,1.80609506692881,43
4,0,-4,1,1,0,2,0.13580555366079,1.39052994398889,41
4,0,-3,0,0,0,0,0.209776988552453,0.991818668230631,725
4,0,-3,0,0,0,1,0.185206612372786,0.674632179589464,497
4,0,-3,0,0,0,2,0.16858159343579,0.397906185283009,383
4,0,-4,0,1,0,0,0.188104882651006,1.34693943847308,22
4,0,-4,0,1,0,1,0.150800458168028,1.08040170568708,22
4,0,-4,0,1,0,2,0.122460091957355,0.871135994486269,33
4,0,-4,0,1,1,0,0.265220694468465,1.90945693470241,4
4,0,-4,0,1,1,1,0.208793170176935,1.80744130106628,8
4,0,-4,0,1,1,2,0.145771735026214,1.73646663031986,8
4,0,-4,1,0,0,0,0.173135934806279,1.44760092556981,98
4,0,-4,1,0,0,1,0.141338984346023,1.05993922196062,119
4,0,-4,1,0,0,2,0.116548742877476,0.676976957380988,109
4,0,-4,1,0,1,0,0.249108723676792,1.91656952389697,10
4,0,-4,1,0,1,1,0.193161547360354,1.77004904123725,15
4,0,-4,1,0,1,2,0.139477930940817,1.48282068849455,24
4,0,-4,0,0,1,0,0.20452875828945,1.33699865287855,7
4,0,-4,0,0,1,1,0.168068684293171,1.20105795008036,17
4,0,-4,0,0,1,2,0.124689523655023,0.941727323771991,16
4,0,-8,0,1,0,0,0.029737758642335,0.332446714166918,2
4,0,-8,0,1,0,1,0.0211289121719959,0.226139406405205,5
4,0,-8,0,1,0,2,0.0153828637185978,0.155488988922958,5
4,0,-8,0,1,1,0,0.0481901663631885,0.556312858722734,0
4,0,-8,0,1,1,1,0.0334332421812161,0.42947472197184,1
4,0,-8,0,1,1,2,0.0201912968908437,0.339361972491519,0
4,0,-8,1,0,0,0,0.0271862444233243,0.341679447193743,15
4,0,-8,1,0,0,1,0.0196519502520831,0.222349034674864,14
4,0,-8,1,0,0,2,0.0145066298174671,0.125088942212287,18
4,0,-10,0,0,1,0,0.011442074389194,0.129851066096077,0
4,0,-10,0,0,1,1,0.00830984238374642,0.0849106714517002,1
4,0,-10,0,0,1,2,0.005641053720508,0.0515522093679279,0
4,0,-10,0,1,1,0,0.017524258122116,0.225327653450099,2
4,0,-10,0,1,1,1,0.0117950590235233,0.158323449465273,0
4,0,-10,0,1,1,2,0.00720811045080633,0.112802774635879,2
4,0,-8,0,0,1,0,0.0324186595816256,0.339715528583885,0
4,0,-8,0,0,1,1,0.0239074973319327,0.245459840177933,0
4,0,-8,0,0,1,2,0.0157118913775217,0.166095975660286,2
3,1,10,1,1,1,2,0.988629008617825,0.217668880379319,1
4,0,-10,0,0,0,0,0.00698423840163701,0.060238276757432,42
4,0,-10,0,0,0,1,0.00550831184234624,0.0336691935059183,25
4,0,-10,0,0,0,2,0.00468363459829666,0.0158958203824479,21
4,0,-10,0,1,0,0,0.0106582301376762,0.12565791191051,2
4,0,-10,0,1,0,1,0.00750560564155295,0.0782588566992717,3
4,0,-10,0,1,0,2,0.00555448398123058,0.0486679493992495,4
3,1,10,1,0,0,0,0.988203085923734,0.132936894435667,3
3,1,10,1,0,0,1,0.991139523033631,0.0831114848254973,3
3,1,10,1,0,0,2,0.993051526817832,0.0445176967512785,4
3,1,10,1,0,1,0,0.981249791133968,0.221582829600867,1
3,1,10,1,0,1,1,0.987101332900385,0.160425831488527,0
3,1,10,1,1,0,0,0.982490873134309,0.23802178626998,1
3,1,10,1,1,0,1,0.987878481846193,0.159499541729288,0
3,1,10,1,1,0,2,0.991578292552384,0.101426960903306,1
3,1,10,1,1,1,0,0.97262767595492,0.388109047197993,1
3,1,10,1,1,1,1,0.981783449049481,0.286479493499587,1
3,1,10,0,1,0,0,0.987339468761253,0.131311530132206,0
3,1,10,0,1,0,1,0.990662876936267,0.0843668370879671,0
3,1,10,0,1,0,2,0.99277833505001,0.0542894052061844,1
3,1,10,0,1,1,0,0.98011724217743,0.229847781122283,0
3,1,10,0,1,1,1,0.98604471092228,0.167127658065927,0
3,1,10,0,1,1,2,0.990975407473436,0.123757953047206,0
3,1,10,1,0,1,2,0.991382066722768,0.106324221656336,0
3,1,9,1,1,1,0,0.956860256178606,0.591364541281126,0
3,1,9,1,1,1,1,0.97102627445514,0.457615517382905,1
3,1,9,1,1,1,2,0.982160704929706,0.366529557971087,1
3,1,10,0,0,0,0,0.991276923221335,0.0643041954447886,8
3,1,10,0,0,0,1,0.992854219144258,0.0367562383332858,5
3,1,10,0,0,0,2,0.993754389595011,0.0177986440626416,4
3,1,10,0,0,1,0,0.986453506876438,0.135313014940809,0
3,1,10,0,0,1,1,0.989752712162915,0.0914027323947798,0
3,1,10,0,0,1,2,0.992677699262929,0.0576085357673997,0
3,1,7,1,1,0,0,0.931756543655082,0.827117175575161,3
3,1,7,1,1,0,1,0.950992288184963,0.617409750373998,4
3,1,7,1,1,0,2,0.965283980536542,0.435848924167192,3
3,1,8,0,0,0,0,0.978101437771549,0.170459049849866,15
3,1,8,0,0,0,1,0.982299454165925,0.10336819550986,12
3,1,8,0,0,0,2,0.984835401697197,0.0538696957893739,9
3,1,7,1,0,0,0,0.952407788500117,0.503201547324018,9
3,1,7,1,0,0,1,0.963486359527917,0.342591187423005,9
3,1,7,1,0,0,2,0.971449797198138,0.202943664614814,5
3,1,7,1,0,1,0,0.926017871929205,0.748147252867448,0
3,1,7,1,0,1,1,0.946735302019208,0.610347033625281,0
3,1,7,1,0,1,2,0.964257218127061,0.46152595826409,2
3,1,7,1,1,1,0,0.898828264447048,1.20909477978761,0
3,1,7,1,1,1,1,0.92859219858448,1.0172520961089,1
3,1,7,1,1,1,2,0.953984834486921,0.883997062810833,1
3,1,7,0,0,1,0,0.943531267831918,0.487350076590764,1
3,1,7,0,0,1,1,0.956117684290011,0.380458025690366,2
3,1,7,0,0,1,2,0.969290124918754,0.274861051567894,2
3,1,7,0,1,0,0,0.94812256817695,0.481713205667867,3
3,1,7,0,1,0,1,0.960905132042551,0.348778982839716,2
3,1,7,0,1,1,0,0.921079980492222,0.761304397423466,0
3,1,7,0,1,1,1,0.942028749150046,0.63101341419767,1
3,1,7,0,1,1,2,0.962422302126959,0.537959858253893,2
3,1,3,0,1,0,0,0.743935038478213,1.4181640689097,24
3,1,3,0,1,0,1,0.784417691525736,1.19364084850614,42
3,1,3,0,1,0,2,0.816142319975588,1.01394621186497,43
3,1,6,1,1,1,0,0.851467746810767,1.61660713095748,0
3,1,6,1,1,1,1,0.89192995935607,1.42122297957825,1
3,1,6,1,1,1,2,0.927903435763104,1.28667798836997,1
3,1,7,0,0,0,0,0.964285701444433,0.258043478858948,32
3,1,7,0,0,0,1,0.970648629822962,0.160000638764376,17
3,1,7,0,0,0,2,0.974575763929663,0.0854276250018398,13
3,1,7,0,1,0,2,0.969880659518914,0.256003191693186,6
3,1,1,0,1,1,0,0.450488701379702,1.97931905782235,18
3,1,1,0,1,1,1,0.515383468103112,2.27262372932766,33
3,1,1,0,1,1,2,0.603769158464959,2.44094531994939,32
3,1,3,0,0,1,0,0.723893492187878,1.38580598734808,2
3,1,3,0,0,1,1,0.763192004240115,1.3652645874094,8
3,1,3,0,0,1,2,0.81332211663983,1.10281392093623,14
3,1,3,0,1,1,0,0.662259686811005,1.90491418621065,4
3,1,3,0,1,1,1,0.720813744169873,1.92221143109854,10
3,1,3,0,1,1,2,0.790927516748043,1.94181636098768,8
3,1,1,0,0,0,0,0.614279482261502,1.05585276900328,1556
3,1,1,0,0,0,1,0.64056302676141,0.752221249218245,1108
3,1,1,0,0,0,2,0.659200855997974,0.471769387703249,854
3,1,1,0,1,0,0,0.544039755060657,1.61409962898189,73
3,1,1,0,1,0,1,0.592966766975172,1.47905662376475,132
3,1,1,0,1,0,2,0.63322584679946,1.36821138589825,156
3,1,0,1,0,0,0,0.458383010081319,1.71374750510444,744
3,1,0,1,0,0,1,0.496427705120842,1.3787165174121,948
3,1,0,1,0,0,2,0.529123028313854,0.985808081816464,898
3,1,0,1,1,0,0,0.39737808685581,2.24489298641043,141
3,1,0,1,1,0,1,0.455238654617124,2.13841566362033,278
3,1,0,1,1,0,2,0.504891393843224,1.8492761607968,334
3,1,0,1,1,1,0,0.316944342494045,2.36275557617875,26
3,1,0,1,1,1,1,0.387424743780034,2.87534473913273,67
3,1,0,1,1,1,2,0.469789348653899,3.30881842874511,103
3,1,1,0,0,1,0,0.514697346981521,1.52838182198456,7
3,1,1,0,0,1,1,0.561536175838775,1.79711916663429,43
3,1,1,0,0,1,2,0.628873932664022,1.50437825445834,58
3,1,0,0,1,1,0,0.345917322334834,1.76947299159193,27
3,1,0,0,1,1,1,0.405209674882583,2.16145008242497,58
3,1,0,0,1,1,2,0.49053511344124,2.33325082050981,67
